epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,3273,0.45109,0.48438,0.82223,0.95767,0.97825,0.9845,0.86462,0.44793,0.52717,0.81805,0.000340947,0.000340947,0.000340947
181,3291.51,0.42383,0.48009,0.83477,0.95767,0.97825,0.9845,0.86462,0.44793,0.52717,0.81805,0.000338198,0.000338198,0.000338198
182,3309.98,0.44139,0.47121,0.82101,0.96386,0.96294,0.98262,0.86172,0.45264,0.54896,0.81781,0.000335449,0.000335449,0.000335449
183,3328.39,0.42398,0.47068,0.82331,0.95327,0.95657,0.9774,0.85379,0.45172,0.5804,0.81744,0.0003327,0.0003327,0.0003327
184,3346.96,0.45779,0.47969,0.82808,0.95337,0.95627,0.97033,0.85279,0.4432,0.60821,0.81796,0.000329951,0.000329951,0.000329951
185,3365.42,0.43773,0.47078,0.81787,0.95337,0.95627,0.97033,0.85279,0.4432,0.60821,0.81796,0.000327202,0.000327202,0.000327202
186,3383.98,0.41109,0.45515,0.81589,0.95328,0.9565,0.96633,0.84864,0.43921,0.62665,0.81894,0.000324453,0.000324453,0.000324453
187,3402.47,0.40839,0.47107,0.80616,0.95582,0.95194,0.96701,0.85416,0.43877,0.61933,0.81989,0.000321705,0.000321705,0.000321705
188,3420.99,0.43233,0.48335,0.8185,0.95489,0.9507,0.9708,0.85371,0.44827,0.60558,0.82099,0.000318956,0.000318956,0.000318956
189,3439.5,0.39441,0.47282,0.82436,0.95489,0.9507,0.9708,0.85371,0.44827,0.60558,0.82099,0.000316207,0.000316207,0.000316207
190,3458.07,0.42721,0.45865,0.80307,0.94968,0.95181,0.97483,0.86379,0.45316,0.58383,0.82181,0.000313458,0.000313458,0.000313458
191,3476.5,0.41561,0.45956,0.80657,0.95007,0.95334,0.98029,0.86727,0.45345,0.56099,0.82056,0.000310709,0.000310709,0.000310709
192,3494.93,0.42837,0.48318,0.81224,0.94682,0.97998,0.98375,0.87973,0.45007,0.53441,0.8196,0.00030796,0.00030796,0.00030796
193,3513.42,0.43298,0.46924,0.83903,0.94682,0.97998,0.98375,0.87973,0.45007,0.53441,0.8196,0.000305211,0.000305211,0.000305211
194,3531.94,0.41491,0.45338,0.81549,0.95348,0.98864,0.98375,0.86845,0.45709,0.51622,0.81975,0.000302462,0.000302462,0.000302462
195,3550.48,0.43388,0.47981,0.83167,0.95604,0.98864,0.98656,0.87213,0.46179,0.50503,0.82036,0.000299713,0.000299713,0.000299713
196,3569.09,0.42929,0.45023,0.82674,0.9578,0.98751,0.98656,0.86556,0.4571,0.4962,0.82187,0.000296964,0.000296964,0.000296964
197,3587.62,0.43154,0.45129,0.82184,0.9578,0.98751,0.98656,0.86556,0.4571,0.4962,0.82187,0.000294216,0.000294216,0.000294216
198,3606.14,0.41079,0.44393,0.81723,0.96143,0.99258,0.98844,0.87011,0.45579,0.486,0.82361,0.000291467,0.000291467,0.000291467
199,3624.6,0.41971,0.45216,0.82298,0.96407,0.99245,0.98844,0.8702,0.45411,0.4792,0.8242,0.000288718,0.000288718,0.000288718
200,3643.1,0.43588,0.45643,0.83029,0.96235,0.98196,0.9875,0.87005,0.45118,0.48699,0.82412,0.000285969,0.000285969,0.000285969
201,3661.62,0.43462,0.46824,0.8153,0.96235,0.98196,0.9875,0.87005,0.45118,0.48699,0.82412,0.00028322,0.00028322,0.00028322
202,3680.11,0.42666,0.45804,0.81887,0.96348,0.97986,0.98656,0.86775,0.44816,0.50147,0.82292,0.000280471,0.000280471,0.000280471
203,3698.62,0.42988,0.44651,0.81888,0.96135,0.97701,0.98321,0.86201,0.44899,0.51596,0.82127,0.000277722,0.000277722,0.000277722
204,3717.12,0.43923,0.45802,0.8258,0.96217,0.96125,0.98117,0.86041,0.44329,0.54474,0.82049,0.000274973,0.000274973,0.000274973
205,3735.68,0.42173,0.47243,0.82077,0.96217,0.96125,0.98117,0.86041,0.44329,0.54474,0.82049,0.000272224,0.000272224,0.000272224
206,3754.49,0.41568,0.44003,0.80979,0.96241,0.95802,0.9776,0.86757,0.43862,0.55773,0.82054,0.000269475,0.000269475,0.000269475
207,3773.3,0.41624,0.43902,0.81765,0.96218,0.95757,0.97733,0.86825,0.44149,0.56283,0.82059,0.000266727,0.000266727,0.000266727
208,3791.84,0.42646,0.44961,0.81315,0.96006,0.95841,0.9776,0.8704,0.44372,0.56455,0.8205,0.000263978,0.000263978,0.000263978
209,3810.35,0.38918,0.44228,0.80856,0.96006,0.95841,0.9776,0.8704,0.44372,0.56455,0.8205,0.000261229,0.000261229,0.000261229
210,3828.79,0.41715,0.43146,0.81177,0.96024,0.96153,0.98242,0.86785,0.45213,0.54408,0.81981,0.00025848,0.00025848,0.00025848
211,3847.4,0.44051,0.44223,0.81873,0.95462,0.97393,0.9875,0.87306,0.45223,0.51256,0.81918,0.000255731,0.000255731,0.000255731
212,3865.75,0.3908,0.42783,0.7971,0.96778,0.9868,0.98844,0.87816,0.44296,0.49662,0.81741,0.000252982,0.000252982,0.000252982
213,3884.19,0.39352,0.43082,0.82287,0.96778,0.9868,0.98844,0.87816,0.44296,0.49662,0.81741,0.000250233,0.000250233,0.000250233
214,3902.67,0.42409,0.44067,0.80543,0.97473,0.98718,0.98937,0.87903,0.43677,0.48674,0.81651,0.000247484,0.000247484,0.000247484
215,3921.24,0.40065,0.46858,0.82239,0.97886,0.98606,0.99219,0.88829,0.43525,0.47351,0.81608,0.000244735,0.000244735,0.000244735
216,3939.79,0.44921,0.47283,0.82573,0.98076,0.98553,0.99406,0.88845,0.42829,0.46474,0.81515,0.000241986,0.000241986,0.000241986
217,3958.19,0.41874,0.4513,0.81101,0.98076,0.98553,0.99406,0.88845,0.42829,0.46474,0.81515,0.000239238,0.000239238,0.000239238
218,3976.57,0.4082,0.44704,0.81499,0.97951,0.9747,0.99313,0.88757,0.42151,0.46186,0.81393,0.000236489,0.000236489,0.000236489
219,3994.99,0.4075,0.451,0.81816,0.9747,0.9884,0.99219,0.88229,0.42311,0.46181,0.8132,0.00023374,0.00023374,0.00023374
220,4013.56,0.43488,0.42738,0.81944,0.97335,0.98822,0.98844,0.8799,0.42297,0.4639,0.81351,0.000230991,0.000230991,0.000230991
221,4031.96,0.42813,0.44857,0.81941,0.97335,0.98822,0.98844,0.8799,0.42297,0.4639,0.81351,0.000228242,0.000228242,0.000228242
222,4050.43,0.40047,0.43308,0.82704,0.97279,0.98784,0.9875,0.87943,0.4276,0.46628,0.81378,0.000225493,0.000225493,0.000225493
223,4069.04,0.38423,0.42346,0.81995,0.97217,0.987,0.98656,0.87148,0.42831,0.46858,0.81294,0.000222744,0.000222744,0.000222744
224,4087.68,0.43506,0.45265,0.82424,0.97242,0.98533,0.98656,0.87653,0.42234,0.47572,0.81251,0.000219995,0.000219995,0.000219995
225,4106.28,0.41765,0.43179,0.82306,0.97242,0.98533,0.98656,0.87653,0.42234,0.47572,0.81251,0.000217246,0.000217246,0.000217246
226,4124.89,0.39313,0.44917,0.8045,0.97345,0.98358,0.98656,0.88084,0.41972,0.48123,0.81272,0.000214497,0.000214497,0.000214497
227,4143.39,0.41832,0.43917,0.81497,0.97568,0.98045,0.9875,0.87941,0.42458,0.48311,0.81339,0.000211749,0.000211749,0.000211749
228,4162.13,0.39844,0.41992,0.79927,0.97439,0.98117,0.9875,0.87403,0.43565,0.48596,0.81396,0.000209,0.000209,0.000209
229,4180.72,0.34995,0.42762,0.80744,0.97439,0.98117,0.9875,0.87403,0.43565,0.48596,0.81396,0.000206251,0.000206251,0.000206251
230,4199.21,0.40928,0.44614,0.83113,0.97488,0.98233,0.98844,0.87173,0.44376,0.49038,0.81464,0.000203502,0.000203502,0.000203502
231,4217.75,0.41542,0.43113,0.82577,0.97418,0.98425,0.98844,0.87834,0.43995,0.48481,0.81461,0.000200753,0.000200753,0.000200753
232,4236.33,0.39502,0.4202,0.81169,0.97236,0.98435,0.98844,0.88056,0.42693,0.47248,0.81415,0.000198004,0.000198004,0.000198004
233,4254.72,0.39652,0.42595,0.82712,0.97236,0.98435,0.98844,0.88056,0.42693,0.47248,0.81415,0.000195255,0.000195255,0.000195255
234,4273.23,0.39219,0.4186,0.82083,0.97238,0.98298,0.9875,0.88322,0.42047,0.46372,0.81413,0.000192506,0.000192506,0.000192506
235,4291.65,0.39439,0.40696,0.81627,0.97263,0.98353,0.9875,0.88586,0.42087,0.45756,0.81393,0.000189757,0.000189757,0.000189757
236,4310.18,0.41749,0.4077,0.80722,0.97348,0.98547,0.98844,0.88496,0.4245,0.45934,0.81426,0.000187008,0.000187008,0.000187008
237,4328.66,0.41565,0.43493,0.83601,0.97348,0.98547,0.98844,0.88496,0.4245,0.45934,0.81426,0.00018426,0.00018426,0.00018426
238,4347.21,0.39298,0.42823,0.81825,0.97474,0.98936,0.98937,0.87917,0.43119,0.45806,0.81464,0.000181511,0.000181511,0.000181511
239,4365.71,0.39105,0.41614,0.81719,0.97295,0.99046,0.99313,0.87879,0.43757,0.45501,0.81473,0.000178762,0.000178762,0.000178762
240,4384.21,0.40936,0.4364,0.82439,0.97327,0.99111,0.99313,0.877,0.43825,0.45073,0.81433,0.000176013,0.000176013,0.000176013
241,4402.65,0.40661,0.40792,0.81837,0.97327,0.99111,0.99313,0.877,0.43825,0.45073,0.81433,0.000173264,0.000173264,0.000173264
242,4421.08,0.39364,0.40398,0.80326,0.9746,0.99172,0.99406,0.87669,0.42839,0.45087,0.81426,0.000170515,0.000170515,0.000170515
243,4439.51,0.42098,0.43496,0.81483,0.97501,0.99272,0.99406,0.88777,0.4142,0.4481,0.81417,0.000167766,0.000167766,0.000167766
244,4457.97,0.39652,0.42543,0.81921,0.97393,0.9945,0.99313,0.88268,0.41507,0.44089,0.81428,0.000165017,0.000165017,0.000165017
245,4476.32,0.38778,0.40009,0.82078,0.97393,0.9945,0.99313,0.88268,0.41507,0.44089,0.81428,0.000162268,0.000162268,0.000162268
246,4494.75,0.409,0.44606,0.83286,0.97306,0.99607,0.99313,0.88082,0.42156,0.43938,0.81521,0.00015952,0.00015952,0.00015952
247,4513.14,0.43383,0.42787,0.80565,0.97375,0.99647,0.99313,0.87972,0.42349,0.44005,0.8157,0.000156771,0.000156771,0.000156771
248,4531.57,0.39957,0.41703,0.81113,0.97473,0.99613,0.99313,0.88101,0.42471,0.43911,0.81619,0.000154022,0.000154022,0.000154022
249,4549.93,0.45036,0.46868,0.82169,0.97473,0.99613,0.99313,0.88101,0.42471,0.43911,0.81619,0.000151273,0.000151273,0.000151273
250,4568.19,0.40159,0.44991,0.81952,0.97542,0.99536,0.99406,0.87921,0.42881,0.43995,0.81659,0.000148524,0.000148524,0.000148524
251,4586.58,0.38023,0.42669,0.82198,0.97582,0.99419,0.99313,0.87772,0.43122,0.44005,0.81658,0.000145775,0.000145775,0.000145775
252,4610.41,0.38416,0.41337,0.80579,0.97595,0.99365,0.99313,0.87556,0.43298,0.43719,0.81648,0.000143026,0.000143026,0.000143026
253,4631.68,0.39274,0.41827,0.81707,0.97595,0.99365,0.99313,0.87556,0.43298,0.43719,0.81648,0.000140277,0.000140277,0.000140277
254,4650.24,0.3917,0.39935,0.79731,0.97587,0.99269,0.99313,0.87742,0.43539,0.4395,0.81649,0.000137528,0.000137528,0.000137528
255,4668.82,0.37094,0.40108,0.80272,0.97461,0.99319,0.99313,0.87423,0.43818,0.44374,0.81662,0.000134779,0.000134779,0.000134779
256,4687.67,0.41553,0.42504,0.82287,0.97394,0.99388,0.99125,0.87383,0.43814,0.44831,0.81614,0.000132031,0.000132031,0.000132031
257,4706.19,0.36574,0.40869,0.81928,0.97394,0.99388,0.99125,0.87383,0.43814,0.44831,0.81614,0.000129282,0.000129282,0.000129282
258,4724.7,0.37889,0.39881,0.81195,0.97445,0.99389,0.99125,0.88198,0.43356,0.44634,0.81568,0.000126533,0.000126533,0.000126533
259,4743.23,0.39961,0.40316,0.81468,0.97539,0.99269,0.99031,0.88234,0.42694,0.44718,0.81482,0.000123784,0.000123784,0.000123784
260,4761.84,0.36135,0.41377,0.81362,0.97592,0.99158,0.98937,0.88851,0.42151,0.44332,0.81428,0.000121035,0.000121035,0.000121035
261,4782.22,0.41333,0.41955,0.8307,0.97592,0.99158,0.98937,0.88851,0.42151,0.44332,0.81428,0.000118286,0.000118286,0.000118286
262,4802.62,0.40037,0.41204,0.80186,0.97618,0.99029,0.98937,0.89191,0.41814,0.44121,0.81382,0.000115537,0.000115537,0.000115537
263,4824.32,0.37941,0.41228,0.81284,0.97658,0.98861,0.98937,0.8893,0.41813,0.441,0.81348,0.000112788,0.000112788,0.000112788
264,4848.29,0.38877,0.40959,0.81349,0.97688,0.98691,0.98937,0.88094,0.42156,0.44068,0.8135,0.000110039,0.000110039,0.000110039
265,4868.99,0.38644,0.39376,0.79577,0.97688,0.98691,0.98937,0.88094,0.42156,0.44068,0.8135,0.00010729,0.00010729,0.00010729
266,4887.72,0.37003,0.38199,0.80432,0.97725,0.98506,0.98937,0.88632,0.42413,0.44056,0.81346,0.000104542,0.000104542,0.000104542
267,4906.95,0.43222,0.42814,0.81219,0.97767,0.98378,0.98937,0.88225,0.4252,0.4394,0.81377,0.000101793,0.000101793,0.000101793
268,4926.66,0.36962,0.43348,0.81213,0.97814,0.98327,0.98937,0.88175,0.42432,0.44093,0.81422,9.90437e-05,9.90437e-05,9.90437e-05
269,4947.3,0.3626,0.39195,0.79454,0.97814,0.98327,0.98937,0.88175,0.42432,0.44093,0.81422,9.62948e-05,9.62948e-05,9.62948e-05
270,4967.17,0.36636,0.40185,0.81847,0.97831,0.98343,0.98937,0.8857,0.42156,0.44074,0.8144,9.35459e-05,9.35459e-05,9.35459e-05
271,4985.97,0.40493,0.40744,0.82055,0.97836,0.98131,0.98844,0.88734,0.42079,0.44174,0.81463,9.0797e-05,9.0797e-05,9.0797e-05
272,5004.95,0.40152,0.39919,0.80272,0.97786,0.98284,0.98844,0.89029,0.41959,0.4425,0.81442,8.80481e-05,8.80481e-05,8.80481e-05
273,5025.46,0.38168,0.38588,0.81213,0.97786,0.98284,0.98844,0.89029,0.41959,0.4425,0.81442,8.52992e-05,8.52992e-05,8.52992e-05
274,5045.93,0.372,0.39383,0.80541,0.97671,0.98501,0.9875,0.88814,0.42091,0.44334,0.81418,8.25503e-05,8.25503e-05,8.25503e-05
275,5065.65,0.38256,0.39076,0.81601,0.97617,0.98734,0.9875,0.88416,0.42363,0.44238,0.81418,7.98014e-05,7.98014e-05,7.98014e-05
276,5084.5,0.36764,0.40427,0.81758,0.97586,0.98864,0.9875,0.88605,0.42614,0.44312,0.81418,7.70525e-05,7.70525e-05,7.70525e-05
277,5103.45,0.38722,0.39836,0.82022,0.97586,0.98864,0.9875,0.88605,0.42614,0.44312,0.81418,7.43036e-05,7.43036e-05,7.43036e-05
278,5122.19,0.36366,0.38968,0.80028,0.97536,0.98864,0.9875,0.87958,0.42447,0.44133,0.81401,7.15547e-05,7.15547e-05,7.15547e-05
279,5140.87,0.37065,0.40244,0.82861,0.9747,0.98864,0.98844,0.88356,0.41932,0.43899,0.81375,6.88058e-05,6.88058e-05,6.88058e-05
280,5159.66,0.36481,0.38804,0.81531,0.97462,0.98864,0.98844,0.88594,0.41602,0.43577,0.81366,6.60569e-05,6.60569e-05,6.60569e-05
281,5178.31,0.38148,0.41758,0.812,0.97462,0.98864,0.98844,0.88594,0.41602,0.43577,0.81366,6.3308e-05,6.3308e-05,6.3308e-05
282,5197.33,0.35139,0.39076,0.81896,0.97486,0.98864,0.98844,0.8852,0.41533,0.43477,0.8142,6.05591e-05,6.05591e-05,6.05591e-05
283,5216.22,0.35843,0.3882,0.81233,0.9753,0.98859,0.98844,0.88327,0.4171,0.43524,0.81424,5.78102e-05,5.78102e-05,5.78102e-05
284,5235.22,0.409,0.43459,0.83024,0.9754,0.98763,0.98844,0.88226,0.42002,0.43418,0.81465,5.50613e-05,5.50613e-05,5.50613e-05
285,5254.04,0.36695,0.39601,0.81786,0.9754,0.98763,0.98844,0.88226,0.42002,0.43418,0.81465,5.23124e-05,5.23124e-05,5.23124e-05
286,5273.16,0.39516,0.4166,0.81561,0.97816,0.99114,0.98937,0.88485,0.42129,0.43125,0.81434,4.95635e-05,4.95635e-05,4.95635e-05
287,5291.95,0.3753,0.38939,0.80718,0.97723,0.99152,0.98937,0.88476,0.42134,0.42994,0.81426,4.68146e-05,4.68146e-05,4.68146e-05
288,5310.84,0.39089,0.4073,0.81614,0.97646,0.99198,0.98937,0.88686,0.42128,0.42994,0.81403,4.40657e-05,4.40657e-05,4.40657e-05
289,5329.52,0.36581,0.41205,0.8161,0.97646,0.99198,0.98937,0.88686,0.42128,0.42994,0.81403,4.13168e-05,4.13168e-05,4.13168e-05
290,5348.52,0.37783,0.38988,0.81144,0.97579,0.99238,0.98937,0.88451,0.42179,0.42955,0.81394,3.85679e-05,3.85679e-05,3.85679e-05
291,5366.91,0.36467,0.38504,0.80419,0.9753,0.99269,0.98937,0.88498,0.42283,0.43021,0.81381,3.5819e-05,3.5819e-05,3.5819e-05
292,5385.78,0.35498,0.38253,0.80146,0.97472,0.98212,0.98844,0.88569,0.42361,0.43229,0.81386,3.30701e-05,3.30701e-05,3.30701e-05
293,5404.51,0.35459,0.38327,0.79787,0.97472,0.98212,0.98844,0.88569,0.42361,0.43229,0.81386,3.03212e-05,3.03212e-05,3.03212e-05
294,5423.11,0.35465,0.37761,0.80022,0.972,0.98339,0.9875,0.88434,0.42363,0.4351,0.81395,2.75723e-05,2.75723e-05,2.75723e-05
295,5441.76,0.33916,0.39579,0.78976,0.96866,0.98627,0.9875,0.88325,0.42245,0.43794,0.81398,2.48234e-05,2.48234e-05,2.48234e-05
296,5460.47,0.3492,0.37615,0.79577,0.96506,0.98756,0.9875,0.87974,0.42068,0.44146,0.81403,2.20745e-05,2.20745e-05,2.20745e-05
297,5478.99,0.35678,0.37996,0.8033,0.96506,0.98756,0.9875,0.87974,0.42068,0.44146,0.81403,1.93256e-05,1.93256e-05,1.93256e-05
298,5497.53,0.34662,0.385,0.78427,0.96238,0.98841,0.98656,0.88275,0.41926,0.44335,0.8141,1.65767e-05,1.65767e-05,1.65767e-05
299,5515.89,0.34676,0.37946,0.79675,0.96192,0.98608,0.98656,0.88656,0.41899,0.44605,0.81413,1.38278e-05,1.38278e-05,1.38278e-05
300,5534.37,0.35913,0.38302,0.81377,0.96151,0.98474,0.98656,0.88514,0.41863,0.44692,0.81412,1.10789e-05,1.10789e-05,1.10789e-05
