epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,13863.6,0.37849,0.2776,0.81487,0.9612,0.98722,0.99406,0.89883,0.43091,0.31844,0.82897,0.000335449,0.000335449,0.000335449
183,13901.5,0.35382,0.26843,0.81095,0.98109,0.97787,0.99406,0.89865,0.43685,0.32666,0.83118,0.0003327,0.0003327,0.0003327
184,13939.5,0.39687,0.26929,0.81855,0.97065,0.98298,0.99313,0.89945,0.43175,0.32333,0.83247,0.000329951,0.000329951,0.000329951
185,13978.1,0.36311,0.26739,0.81371,0.97065,0.98298,0.99313,0.89945,0.43175,0.32333,0.83247,0.000327202,0.000327202,0.000327202
186,14017.6,0.35972,0.26252,0.81604,0.96888,0.98375,0.99313,0.91071,0.42172,0.31883,0.83327,0.000324453,0.000324453,0.000324453
187,14057.7,0.35186,0.26324,0.80228,0.96727,0.98419,0.99219,0.91455,0.41591,0.31858,0.83158,0.000321705,0.000321705,0.000321705
188,14102.7,0.38095,0.27465,0.81124,0.96575,0.97988,0.99046,0.91253,0.41147,0.3213,0.8291,0.000318956,0.000318956,0.000318956
189,14160.7,0.33791,0.25879,0.82221,0.96575,0.97988,0.99046,0.91253,0.41147,0.3213,0.8291,0.000316207,0.000316207,0.000316207
190,14553.9,0.36066,0.25839,0.79974,0.96429,0.97279,0.99046,0.90775,0.41279,0.32934,0.82792,0.000313458,0.000313458,0.000313458
191,14587.9,0.35276,0.25554,0.80561,0.9681,0.96871,0.99046,0.89789,0.41811,0.34594,0.82776,0.000310709,0.000310709,0.000310709
192,14627.4,0.34549,0.26832,0.80813,0.97131,0.96888,0.99165,0.90292,0.41972,0.35684,0.82948,0.00030796,0.00030796,0.00030796
193,14837.9,0.3702,0.2648,0.83636,0.97131,0.96888,0.99165,0.90292,0.41972,0.35684,0.82948,0.000305211,0.000305211,0.000305211
194,14985.2,0.35221,0.26169,0.81316,0.97046,0.97005,0.99106,0.90158,0.42765,0.36451,0.83107,0.000302462,0.000302462,0.000302462
195,15019,0.35773,0.2696,0.82282,0.96891,0.96997,0.99106,0.90148,0.42477,0.36361,0.83045,0.000299713,0.000299713,0.000299713
196,15176.9,0.34784,0.26308,0.8365,0.96922,0.96946,0.99106,0.90241,0.41796,0.3527,0.83001,0.000296964,0.000296964,0.000296964
197,15228,0.37358,0.26652,0.82069,0.96922,0.96946,0.99106,0.90241,0.41796,0.3527,0.83001,0.000294216,0.000294216,0.000294216
198,15668.7,0.3402,0.25607,0.80955,0.9721,0.96929,0.99165,0.90138,0.41672,0.35001,0.82976,0.000291467,0.000291467,0.000291467
199,15702.7,0.35116,0.25341,0.81933,0.97006,0.96935,0.99071,0.8954,0.42464,0.34968,0.82944,0.000288718,0.000288718,0.000288718
200,15776.1,0.3558,0.2511,0.82411,0.97445,0.96929,0.99139,0.90081,0.43012,0.34843,0.82856,0.000285969,0.000285969,0.000285969
201,16364.9,0.36097,0.26158,0.81064,0.97445,0.96929,0.99139,0.90081,0.43012,0.34843,0.82856,0.00028322,0.00028322,0.00028322
202,16399.1,0.35908,0.2584,0.81463,0.97754,0.96942,0.99046,0.90136,0.4214,0.34503,0.82682,0.000280471,0.000280471,0.000280471
203,16960,0.34754,0.25416,0.81225,0.97791,0.96966,0.99046,0.91147,0.41056,0.33235,0.82541,0.000277722,0.000277722,0.000277722
204,16994.2,0.36626,0.26632,0.81549,0.97943,0.97067,0.99139,0.91322,0.4083,0.32123,0.82577,0.000274973,0.000274973,0.000274973
205,17583.4,0.34149,0.25589,0.81157,0.97943,0.97067,0.99139,0.91322,0.4083,0.32123,0.82577,0.000272224,0.000272224,0.000272224
206,17806.2,0.34376,0.25015,0.80197,0.98,0.97203,0.99139,0.91061,0.41654,0.32149,0.8279,0.000269475,0.000269475,0.000269475
207,17840.6,0.34562,0.25542,0.81744,0.97056,0.97415,0.98844,0.90293,0.42736,0.33276,0.82896,0.000266727,0.000266727,0.000266727
208,17874.7,0.34859,0.26036,0.80537,0.96805,0.97814,0.98562,0.90031,0.42522,0.33428,0.82674,0.000263978,0.000263978,0.000263978
209,17908.9,0.31979,0.23891,0.80392,0.96805,0.97814,0.98562,0.90031,0.42522,0.33428,0.82674,0.000261229,0.000261229,0.000261229
210,17943.5,0.3549,0.25755,0.80382,0.96459,0.97231,0.98469,0.89763,0.42245,0.33507,0.82576,0.00025848,0.00025848,0.00025848
211,17978.5,0.3662,0.26016,0.8111,0.95221,0.98864,0.98469,0.90204,0.41982,0.33511,0.82493,0.000255731,0.000255731,0.000255731
212,18013.6,0.33419,0.24943,0.7996,0.9541,0.98814,0.98321,0.89703,0.42125,0.34393,0.82388,0.000252982,0.000252982,0.000252982
213,18049,0.33884,0.24807,0.81793,0.9541,0.98814,0.98321,0.89703,0.42125,0.34393,0.82388,0.000250233,0.000250233,0.000250233
214,18084.6,0.3503,0.25392,0.79528,0.95459,0.98594,0.98165,0.89638,0.42285,0.35417,0.8249,0.000247484,0.000247484,0.000247484
215,18120.2,0.34033,0.25969,0.81396,0.95355,0.98478,0.98031,0.89855,0.42348,0.36451,0.8264,0.000244735,0.000244735,0.000244735
216,18156.3,0.37359,0.26314,0.81491,0.95603,0.97881,0.9793,0.89952,0.41419,0.36952,0.82427,0.000241986,0.000241986,0.000241986
217,18192.3,0.34693,0.25607,0.80627,0.95603,0.97881,0.9793,0.89952,0.41419,0.36952,0.82427,0.000239238,0.000239238,0.000239238
218,18228.1,0.35836,0.26373,0.81188,0.95676,0.97712,0.97847,0.9062,0.40993,0.37193,0.8213,0.000236489,0.000236489,0.000236489
219,18264.3,0.34317,0.2607,0.8082,0.9571,0.97065,0.97665,0.90016,0.41413,0.37474,0.82107,0.00023374,0.00023374,0.00023374
220,18300.7,0.37348,0.25217,0.81311,0.94561,0.97503,0.97097,0.88436,0.41642,0.37608,0.82107,0.000230991,0.000230991,0.000230991
221,18338.5,0.38122,0.28859,0.82286,0.94561,0.97503,0.97097,0.88436,0.41642,0.37608,0.82107,0.000228242,0.000228242,0.000228242
222,18375.5,0.33181,0.25322,0.82272,0.94229,0.95636,0.96629,0.87783,0.41931,0.39741,0.82058,0.000225493,0.000225493,0.000225493
223,18413.6,0.33516,0.24837,0.81207,0.94489,0.93884,0.96314,0.87635,0.41444,0.42919,0.82063,0.000222744,0.000222744,0.000222744
224,18456.7,0.36881,0.26695,0.81769,0.92668,0.9372,0.95403,0.87726,0.40349,0.46922,0.8197,0.000219995,0.000219995,0.000219995
225,18782.9,0.35483,0.23881,0.81415,0.92668,0.9372,0.95403,0.87726,0.40349,0.46922,0.8197,0.000217246,0.000217246,0.000217246
226,19373.3,0.33684,0.252,0.80354,0.93455,0.92399,0.9435,0.86779,0.40485,0.50476,0.82028,0.000214497,0.000214497,0.000214497
227,19407,0.34198,0.24792,0.8046,0.93362,0.92382,0.93976,0.86098,0.41413,0.52399,0.82065,0.000211749,0.000211749,0.000211749
228,19994.7,0.33748,0.23928,0.78775,0.93178,0.924,0.94126,0.85668,0.4219,0.52347,0.82076,0.000209,0.000209,0.000209
229,20029.1,0.29873,0.24374,0.80684,0.93178,0.924,0.94126,0.85668,0.4219,0.52347,0.82076,0.000206251,0.000206251,0.000206251
230,20566.8,0.3389,0.25493,0.82292,0.92555,0.92437,0.94011,0.8485,0.42361,0.52361,0.82133,0.000203502,0.000203502,0.000203502
231,20600.9,0.33873,0.24391,0.81651,0.92304,0.9404,0.94597,0.85508,0.42105,0.50416,0.82239,0.000200753,0.000200753,0.000200753
232,21189.3,0.34382,0.24323,0.8099,0.93717,0.93939,0.94977,0.85729,0.42044,0.47877,0.82357,0.000198004,0.000198004,0.000198004
233,21224.9,0.32134,0.24458,0.81813,0.93717,0.93939,0.94977,0.85729,0.42044,0.47877,0.82357,0.000195255,0.000195255,0.000195255
234,21258.9,0.33407,0.23897,0.8118,0.94133,0.94219,0.95415,0.86075,0.42091,0.43897,0.82372,0.000192506,0.000192506,0.000192506
235,21448.6,0.32978,0.23239,0.81074,0.94911,0.94706,0.95868,0.87273,0.4152,0.40174,0.82373,0.000189757,0.000189757,0.000189757
236,21773.9,0.3537,0.23215,0.79742,0.94199,0.97208,0.97057,0.88196,0.41244,0.3844,0.82436,0.000187008,0.000187008,0.000187008
237,21807.9,0.35442,0.24344,0.82113,0.94199,0.97208,0.97057,0.88196,0.41244,0.3844,0.82436,0.00018426,0.00018426,0.00018426
238,22401.2,0.32232,0.24036,0.80712,0.95695,0.9603,0.97301,0.887,0.40818,0.37904,0.82514,0.000181511,0.000181511,0.000181511
239,22436.7,0.33002,0.23426,0.80313,0.95812,0.96749,0.97464,0.88637,0.40446,0.37538,0.82481,0.000178762,0.000178762,0.000178762
240,22470.8,0.33803,0.24853,0.81861,0.95897,0.96765,0.97847,0.88706,0.40268,0.36961,0.82463,0.000176013,0.000176013,0.000176013
241,22987.1,0.33421,0.23757,0.80297,0.95897,0.96765,0.97847,0.88706,0.40268,0.36961,0.82463,0.000173264,0.000173264,0.000173264
242,23526.8,0.33612,0.23765,0.7917,0.95918,0.96773,0.97915,0.89041,0.40014,0.36553,0.82456,0.000170515,0.000170515,0.000170515
243,23560.6,0.36421,0.24607,0.80905,0.95993,0.96774,0.98108,0.90427,0.39388,0.36368,0.82392,0.000167766,0.000167766,0.000167766
244,23594.5,0.31323,0.23585,0.801,0.96333,0.96975,0.98202,0.90641,0.39702,0.35619,0.82429,0.000165017,0.000165017,0.000165017
245,23628.3,0.31943,0.23129,0.80542,0.96333,0.96975,0.98202,0.90641,0.39702,0.35619,0.82429,0.000162268,0.000162268,0.000162268
246,23662.5,0.33394,0.2429,0.82079,0.96766,0.9708,0.98375,0.90533,0.4026,0.35145,0.82421,0.00015952,0.00015952,0.00015952
247,23697,0.3587,0.2521,0.7961,0.96882,0.97084,0.98375,0.90832,0.40399,0.34843,0.82448,0.000156771,0.000156771,0.000156771
248,23732,0.32688,0.24079,0.80153,0.96889,0.97078,0.98375,0.90669,0.40467,0.34505,0.82446,0.000154022,0.000154022,0.000154022
249,23766.9,0.37643,0.2562,0.81831,0.96889,0.97078,0.98375,0.90669,0.40467,0.34505,0.82446,0.000151273,0.000151273,0.000151273
250,23802.2,0.34766,0.2464,0.81806,0.96771,0.96841,0.98281,0.90009,0.40313,0.34492,0.82367,0.000148524,0.000148524,0.000148524
251,23838.1,0.30411,0.22816,0.80973,0.96799,0.96829,0.98281,0.90222,0.39979,0.34534,0.82312,0.000145775,0.000145775,0.000145775
252,23873.8,0.32109,0.22786,0.80007,0.9685,0.9683,0.98281,0.90435,0.39814,0.34707,0.8231,0.000143026,0.000143026,0.000143026
253,23911,0.3049,0.2282,0.81372,0.9685,0.9683,0.98281,0.90435,0.39814,0.34707,0.8231,0.000140277,0.000140277,0.000140277
254,23947.5,0.32975,0.22669,0.79346,0.96856,0.96827,0.98281,0.90981,0.39678,0.34873,0.82295,0.000137528,0.000137528,0.000137528
255,23985.1,0.32052,0.22437,0.79727,0.96823,0.96822,0.98281,0.90154,0.40077,0.34886,0.823,0.000134779,0.000134779,0.000134779
256,24022.2,0.34943,0.23072,0.8141,0.96747,0.9683,0.98281,0.90041,0.40564,0.34998,0.82314,0.000132031,0.000132031,0.000132031
257,24059,0.30994,0.22264,0.81716,0.96747,0.9683,0.98281,0.90041,0.40564,0.34998,0.82314,0.000129282,0.000129282,0.000129282
258,24096.2,0.30449,0.2223,0.79973,0.9671,0.96825,0.98281,0.90834,0.40711,0.34749,0.82302,0.000126533,0.000126533,0.000126533
259,24133.5,0.32243,0.22274,0.80246,0.96843,0.96832,0.98281,0.91051,0.40554,0.33889,0.82292,0.000123784,0.000123784,0.000123784
260,24172.1,0.30167,0.23522,0.80326,0.96964,0.96857,0.98281,0.91216,0.40351,0.33218,0.82285,0.000121035,0.000121035,0.000121035
261,24208.8,0.3387,0.24156,0.82008,0.96964,0.96857,0.98281,0.91216,0.40351,0.33218,0.82285,0.000118286,0.000118286,0.000118286
262,24245.5,0.32285,0.23361,0.79164,0.96979,0.96867,0.98281,0.91387,0.40096,0.33429,0.82293,0.000115537,0.000115537,0.000115537
263,24285.7,0.31571,0.22985,0.80391,0.96982,0.96878,0.98281,0.91287,0.40239,0.33315,0.82315,0.000112788,0.000112788,0.000112788
264,24324.2,0.32416,0.23197,0.80634,0.96956,0.96875,0.98281,0.90644,0.40582,0.33568,0.82308,0.000110039,0.000110039,0.000110039
265,24797.3,0.30306,0.22227,0.78654,0.96956,0.96875,0.98281,0.90644,0.40582,0.33568,0.82308,0.00010729,0.00010729,0.00010729
266,25385.8,0.31937,0.21326,0.79811,0.96973,0.96909,0.98281,0.90379,0.40539,0.33622,0.82247,0.000104542,0.000104542,0.000104542
267,25421.4,0.35137,0.24598,0.7959,0.9696,0.96867,0.98094,0.90936,0.40225,0.3361,0.82147,0.000101793,0.000101793,0.000101793
268,25884,0.30151,0.23949,0.81011,0.96814,0.96843,0.98187,0.90885,0.39996,0.33688,0.82125,9.90437e-05,9.90437e-05,9.90437e-05
269,25921.2,0.30094,0.21698,0.78955,0.96814,0.96843,0.98187,0.90885,0.39996,0.33688,0.82125,9.62948e-05,9.62948e-05,9.62948e-05
270,25955.3,0.30346,0.22739,0.80819,0.96675,0.96853,0.98187,0.90784,0.4001,0.33781,0.82153,9.35459e-05,9.35459e-05,9.35459e-05
271,25989.3,0.32945,0.22182,0.80476,0.96336,0.96848,0.97901,0.90573,0.39781,0.3421,0.8218,9.0797e-05,9.0797e-05,9.0797e-05
272,26024.3,0.32637,0.22034,0.79559,0.96245,0.96804,0.97807,0.9068,0.39632,0.34361,0.82203,8.80481e-05,8.80481e-05,8.80481e-05
273,26059.4,0.31825,0.21633,0.80774,0.96245,0.96804,0.97807,0.9068,0.39632,0.34361,0.82203,8.52992e-05,8.52992e-05,8.52992e-05
274,26094.7,0.30667,0.21954,0.79163,0.96392,0.96829,0.97822,0.90628,0.39645,0.34436,0.8222,8.25503e-05,8.25503e-05,8.25503e-05
275,26130.2,0.3025,0.21959,0.80664,0.96531,0.9685,0.97921,0.90847,0.39582,0.34242,0.82306,7.98014e-05,7.98014e-05,7.98014e-05
276,26165.8,0.30705,0.2162,0.81496,0.96689,0.96873,0.97853,0.90734,0.39564,0.33994,0.82404,7.70525e-05,7.70525e-05,7.70525e-05
277,26201.6,0.30526,0.2231,0.8106,0.96689,0.96873,0.97853,0.90734,0.39564,0.33994,0.82404,7.43036e-05,7.43036e-05,7.43036e-05
278,26237.8,0.28254,0.20916,0.78963,0.96787,0.9674,0.97853,0.90643,0.39485,0.3379,0.82499,7.15547e-05,7.15547e-05,7.15547e-05
279,26274.1,0.31048,0.215,0.8222,0.96907,0.9665,0.98,0.90845,0.39336,0.33688,0.82516,6.88058e-05,6.88058e-05,6.88058e-05
280,26310.6,0.29392,0.21799,0.80734,0.97046,0.96755,0.97921,0.90717,0.39389,0.33466,0.82542,6.60569e-05,6.60569e-05,6.60569e-05
281,26346.9,0.31064,0.22592,0.8035,0.97046,0.96755,0.97921,0.90717,0.39389,0.33466,0.82542,6.3308e-05,6.3308e-05,6.3308e-05
282,26383.4,0.2783,0.20813,0.8113,0.97142,0.96874,0.98281,0.90723,0.39511,0.33245,0.82549,6.05591e-05,6.05591e-05,6.05591e-05
283,26420,0.29051,0.22446,0.80563,0.97163,0.97063,0.98281,0.90732,0.39632,0.33109,0.82579,5.78102e-05,5.78102e-05,5.78102e-05
284,26456.8,0.33837,0.23588,0.82699,0.97203,0.97103,0.98281,0.9104,0.39737,0.33139,0.82565,5.50613e-05,5.50613e-05,5.50613e-05
285,26493.8,0.30783,0.2158,0.8094,0.97203,0.97103,0.98281,0.9104,0.39737,0.33139,0.82565,5.23124e-05,5.23124e-05,5.23124e-05
286,26535.4,0.32722,0.2322,0.8127,0.97261,0.97064,0.98014,0.90608,0.39768,0.33099,0.82546,4.95635e-05,4.95635e-05,4.95635e-05
287,27307.2,0.30175,0.21541,0.7975,0.97212,0.97161,0.98281,0.9057,0.3977,0.32977,0.82507,4.68146e-05,4.68146e-05,4.68146e-05
